participant,accuracy,f1_macro,precision_macro,recall_macro,auc_ovr,n_test,model
138,0.35,0.2718954248366013,0.42272727272727273,0.2633333333333333,,20,CatBoostClassifier
139,0.36363636363636365,0.18,0.32,0.13571428571428573,,11,CatBoostClassifier
141,0.3333333333333333,0.125,0.25,0.08333333333333333,,6,CatBoostClassifier
142,0.45454545454545453,0.23428571428571426,0.35,0.18,,11,CatBoostClassifier
144,0.1875,0.08571428571428572,0.08,0.09230769230769231,0.4988685388685389,32,CatBoostClassifier
147,0.3939393939393939,0.21115355233002292,0.24,0.18859649122807015,,33,CatBoostClassifier
148,0.47058823529411764,0.27166666666666667,0.3111111111111111,0.2595238095238095,,17,CatBoostClassifier
150,0.8235294117647058,0.6365079365079365,0.6642857142857143,0.6142857142857143,,17,CatBoostClassifier
155,0.4,0.30317460317460315,0.4,0.24666666666666667,,15,CatBoostClassifier
161,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.2222222222222222,,6,CatBoostClassifier
164,0.5454545454545454,0.30833333333333335,0.5,0.24107142857142858,,11,CatBoostClassifier
167,0.16666666666666666,0.1,0.08333333333333333,0.125,,6,CatBoostClassifier
168,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.1111111111111111,,6,CatBoostClassifier
170,0.5454545454545454,0.26,0.3333333333333333,0.21333333333333332,,11,CatBoostClassifier
171,0.5833333333333334,0.36190476190476195,0.4166666666666667,0.3523809523809524,,12,CatBoostClassifier
174,0.4583333333333333,0.24608150470219436,0.30833333333333335,0.21842105263157896,,24,CatBoostClassifier
181,0.16666666666666666,0.05714285714285714,0.2,0.03333333333333333,,12,CatBoostClassifier
19,0.3076923076923077,0.18,0.4,0.11666666666666665,,13,CatBoostClassifier
193,0.6666666666666666,0.26666666666666666,0.3333333333333333,0.2222222222222222,,6,CatBoostClassifier
25,0.4,0.25,0.4375,0.1875,,10,CatBoostClassifier
29,0.4166666666666667,0.25555555555555554,0.3333333333333333,0.20833333333333331,,12,CatBoostClassifier
31,0.6521739130434783,0.25757575757575757,0.2857142857142857,0.23684210526315788,,23,CatBoostClassifier
35,0.4,0.2777777777777778,0.41666666666666663,0.20833333333333331,,10,CatBoostClassifier
40,0.7272727272727273,0.5277777777777778,0.6111111111111112,0.4777777777777778,,11,CatBoostClassifier
41,0.4375,0.26666666666666666,0.2833333333333333,0.2533333333333333,,16,CatBoostClassifier
44,0.2,0.08,0.1,0.06666666666666667,,10,CatBoostClassifier
47,0.5833333333333334,0.2666666666666667,0.3333333333333333,0.22285714285714286,,12,CatBoostClassifier
48,0.4,0.3071428571428571,0.4833333333333333,0.2633333333333333,,15,CatBoostClassifier
